Mesh_ID,Mesh_Index,Modality,Mean_IoU,Mean_Dice,Std_IoU,Std_Dice,Num_Instances,Num_Predicted_Masks,Mesh_Runtime
d75e06c3ff8f44f9a9b163399e43f0fd,171,matte,0.000945661139155618,0.001879925568687213,0.002200429313272715,0.004371406648983367,8,3,118.28593730926514
da0ea36b7904452dbd00952aeb4c453e,172,normal,0.5635076490230858,0.6504842038266361,0.3435515591015739,0.32616404556446443,10,20,105.86482238769531
da0ea36b7904452dbd00952aeb4c453e,172,point,0.4147650889281067,0.4938204806268914,0.3607452156370771,0.3669640748385609,10,18,105.86482238769531
da0ea36b7904452dbd00952aeb4c453e,172,matte,0.5243483453989028,0.605150218307972,0.366737201566985,0.3487522277084237,10,17,105.86482238769531
da7af66ce5df4629802e97dc03d186f5,173,normal,0.9523362517356873,0.9734035664134555,0.08504735246326188,0.05010744513541964,9,22,130.10578203201294
da7af66ce5df4629802e97dc03d186f5,173,point,0.9524784750408597,0.9730664690335592,0.09224261958449162,0.05491722949895534,9,15,130.10578203201294
da7af66ce5df4629802e97dc03d186f5,173,matte,0.9468936853938632,0.9704706999990675,0.08595471482678733,0.05100591792429851,9,22,130.10578203201294
dcf35ae14df947a9a700b8bcff8db57f,174,normal,0.2824709489941597,0.4125589666267236,0.16945479251409573,0.21344904147276528,6,20,137.05876517295837
dcf35ae14df947a9a700b8bcff8db57f,174,point,0.28313074881831807,0.41980931411186856,0.15373634462350633,0.18033171095318876,6,11,137.05876517295837
dcf35ae14df947a9a700b8bcff8db57f,174,matte,0.21012697834521532,0.326016491279006,0.13713815241099764,0.18838224947743187,6,15,137.05876517295837
dd76ce99626246889beeb477d6ad2c17,175,normal,0.14091669762162312,0.17814008712258117,0.26667516349955533,0.29894549955757826,13,13,115.15934085845947
dd76ce99626246889beeb477d6ad2c17,175,point,0.07581500029524389,0.1200095063694999,0.12192831554035194,0.1848692242369093,13,4,115.15934085845947
dd76ce99626246889beeb477d6ad2c17,175,matte,0.12518689904516997,0.1577853432511172,0.26281924602761764,0.28168872194194156,13,6,115.15934085845947
de56c4a3d0134a949a74e56e40024f86,176,normal,0.11935270984758972,0.1649844356761605,0.1992938561105194,0.2711217823271538,4,4,137.66505813598633
de56c4a3d0134a949a74e56e40024f86,176,point,0.1691834766534157,0.20561486878432333,0.2861238366476317,0.34239120138765616,4,8,137.66505813598633
de56c4a3d0134a949a74e56e40024f86,176,matte,0.11783692241306198,0.16323198769578084,0.19743381330188228,0.2694988352579202,4,4,137.66505813598633
e12beb2008d348a9b48e6d2beb2121b1,177,normal,0.30625431764201494,0.3354849277748144,0.41111699398112656,0.4271341339537397,8,8,142.416198015213
e12beb2008d348a9b48e6d2beb2121b1,177,point,0.3208426821656758,0.34908283976255916,0.4162291662540048,0.43601935076111487,8,6,142.416198015213
e12beb2008d348a9b48e6d2beb2121b1,177,matte,0.2849095765450329,0.3284437982874806,0.36275259197801674,0.4082071927285313,8,9,142.416198015213
e3afb2e543314bd08dc1adcbabb1e5c6,178,normal,0.7524569630622864,0.8475968986749649,0.1707581630275751,0.114539239794637,4,9,125.79148244857788
e3afb2e543314bd08dc1adcbabb1e5c6,178,point,0.7359631359577179,0.8411505818367004,0.13203504108211683,0.08879674285627731,4,9,125.79148244857788
e3afb2e543314bd08dc1adcbabb1e5c6,178,matte,0.758638396859169,0.8505169600248337,0.18002674710771432,0.1196869186905949,4,12,125.79148244857788
e56ee981a9504153b98e707d6e9c757c,179,normal,0.3070216801948845,0.3551911416153113,0.3784506451737015,0.3982254865588848,15,13,116.61984658241272
e56ee981a9504153b98e707d6e9c757c,179,point,0.1829458285860407,0.21519502185595532,0.32609484905496394,0.34336935448700373,15,9,116.61984658241272
e56ee981a9504153b98e707d6e9c757c,179,matte,0.26675215172581374,0.3070501231898864,0.3734097473378661,0.3888530681810982,15,7,116.61984658241272
ea7259d5a16544c08369264acb581f89,180,normal,0.5768144878425768,0.660859713596957,0.34690552842537126,0.3263581344459109,7,15,111.24263119697571
ea7259d5a16544c08369264acb581f89,180,point,0.25025763229600023,0.34175616555980276,0.2611742412712854,0.28547782292754426,7,4,111.24263119697571
ea7259d5a16544c08369264acb581f89,180,matte,0.555757398051875,0.656343834740775,0.3145717363689816,0.2912314015413732,7,10,111.24263119697571
ed24b6e27921449f935509d9f3da043f,181,normal,0.3596032305753657,0.45072548517159056,0.3228327044186447,0.3350428920780542,14,12,132.74960446357727
ed24b6e27921449f935509d9f3da043f,181,point,0.059915220669186704,0.08447038700070866,0.14662753481705074,0.20663937322556614,14,3,132.74960446357727
ed24b6e27921449f935509d9f3da043f,181,matte,0.2794577053539667,0.3286000550011262,0.3558963774872902,0.3942267114197061,14,10,132.74960446357727
ee67f09ba90c4b91bd2ff00e24332345,182,normal,0.6001271903514862,0.6556551605463028,0.3869704054642589,0.39589506418600534,4,7,101.91211819648743
ee67f09ba90c4b91bd2ff00e24332345,182,point,0.4943824371439405,0.5181368914199993,0.4644626231765805,0.4621124369143264,4,6,101.91211819648743
ee67f09ba90c4b91bd2ff00e24332345,182,matte,0.621571734547615,0.6670604199171066,0.40481212819382856,0.40463219078223017,4,10,101.91211819648743
efccf91fd1ed49289853125f25c0c9ae,183,normal,0.008273718257745108,0.01633757973710696,0.00615345703096368,0.012137100807050306,3,8,94.80518436431885
efccf91fd1ed49289853125f25c0c9ae,183,point,0.05332967514793078,0.09504742245189846,0.06128422133477315,0.10677908277366387,3,3,94.80518436431885
efccf91fd1ed49289853125f25c0c9ae,183,matte,0.046730260675152145,0.08868186424175899,0.01872308378482803,0.033891798692931886,3,5,94.80518436431885
f000c34e5d2a4d2399ccf1ebb83f956c,184,normal,0.2270765412831679,0.25400408576076317,0.36776816809885265,0.390295469159701,14,11,128.07127118110657
f000c34e5d2a4d2399ccf1ebb83f956c,184,point,0.19677501538587552,0.22016353582772094,0.3506968692207383,0.37203939856597523,14,10,128.07127118110657
f000c34e5d2a4d2399ccf1ebb83f956c,184,matte,0.2338699657079165,0.2593045840580349,0.37440349836976095,0.3969692898301993,14,13,128.07127118110657
f044310ff65243f9b90fa0904025c034,185,normal,0.5083689037710428,0.598724238264064,0.33671123529092867,0.3427978976399321,6,12,118.45296716690063
f044310ff65243f9b90fa0904025c034,185,point,0.07518698290611307,0.12833431859811148,0.0874929259488637,0.1419300774513513,6,8,118.45296716690063
f044310ff65243f9b90fa0904025c034,185,matte,0.5210586246103048,0.6096780281513929,0.34068414522878787,0.3422649914423393,6,14,118.45296716690063
f0742330720b49e59740835a12380219,186,normal,0.40468050103767644,0.4163399346206071,0.46736769743749046,0.4804877140728537,7,12,129.11886501312256
f0742330720b49e59740835a12380219,186,point,0.4249406084418297,0.4489662562097822,0.4574727436987699,0.4605957777128805,7,7,129.11886501312256
f0742330720b49e59740835a12380219,186,matte,0.40101373333683504,0.414368371080075,0.4633583418245552,0.4781463494398287,7,13,129.11886501312256
f0d1d771d8014c919d307d63ffd24907,187,normal,0.2928906269620971,0.3378161939492981,0.3810887665010283,0.3931980216339895,7,6,107.65362238883972
f0d1d771d8014c919d307d63ffd24907,187,point,0.36863480268844534,0.4219596040035997,0.39108446187047236,0.4108490490246023,7,4,107.65362238883972
f0d1d771d8014c919d307d63ffd24907,187,matte,0.3278812729487462,0.3708930403892217,0.3951952310384361,0.4163614866238849,7,7,107.65362238883972
f1150d2342a8470e912942c49e978f28,188,normal,0.35471630236133933,0.48062632895178264,0.24099816479999417,0.247876190344498,9,7,100.23938369750977
f1150d2342a8470e912942c49e978f28,188,point,0.10300603834912181,0.17674017945925394,0.0841870163741949,0.13171392746291594,9,4,100.23938369750977
f1150d2342a8470e912942c49e978f28,188,matte,0.43477892596274614,0.557883792453342,0.2576215319528004,0.27329781274529685,9,9,100.23938369750977
f121301624174b179ca4d50158797b03,189,normal,0.15073109291344217,0.1738411885723638,0.3074511352881995,0.33245201727080376,14,4,146.80352759361267
f121301624174b179ca4d50158797b03,189,point,0.12967085029439268,0.16259919717724966,0.2663587252242539,0.2873831220455424,14,3,146.80352759361267
f121301624174b179ca4d50158797b03,189,matte,0.15281722011111146,0.17589092864987574,0.3097944077909035,0.3343727051667752,14,5,146.80352759361267
f222afc918e14e93bcd98d98aed5c698,190,normal,0.13563833497464656,0.21316676884889602,0.13932876609470685,0.20965420425251047,5,5,94.31106734275818
f222afc918e14e93bcd98d98aed5c698,190,point,0.12068937588483095,0.20702424524351953,0.07585582833882037,0.1237424265060345,5,3,94.31106734275818
f222afc918e14e93bcd98d98aed5c698,190,matte,0.13858667984604836,0.21966717392206192,0.1343251196333568,0.20160580133323458,5,8,94.31106734275818
f45ac2100d2342fa8ab39d38d0f874ba,191,normal,0.9640822112560272,0.9816630184650421,0.013717561960220337,0.007112294435501099,2,7,110.55059313774109
f45ac2100d2342fa8ab39d38d0f874ba,191,point,0.763777881860733,0.8551028966903687,0.17262908816337585,0.11205637454986572,2,5,110.55059313774109
f45ac2100d2342fa8ab39d38d0f874ba,191,matte,0.4950130796059966,0.5055124275386333,0.4841083073988557,0.48393814638257027,2,6,110.55059313774109
f56267bbe2ab41428f4d7148876eced1,192,normal,0.34809417284720706,0.4352306225211464,0.30953969673508297,0.3562214901868334,12,18,117.7122688293457
f56267bbe2ab41428f4d7148876eced1,192,point,0.20438676870738468,0.28394705429673195,0.24227825522451812,0.2784020631208034,12,4,117.7122688293457
f56267bbe2ab41428f4d7148876eced1,192,matte,0.2873009742609914,0.33468512637530995,0.3743746943282151,0.3883101461166932,12,11,117.7122688293457
f62a1cee604c44f5a4e969cd8eca06a3,193,normal,0.3172623304805408,0.3893853951400767,0.34425498107141406,0.35565401828813675,6,8,115.87123656272888
f62a1cee604c44f5a4e969cd8eca06a3,193,point,0.3028437317576997,0.3784984329346723,0.32617204097316144,0.3470866371405818,6,8,115.87123656272888
f62a1cee604c44f5a4e969cd8eca06a3,193,matte,0.31275640466871363,0.38500940256441635,0.3415422015594182,0.3540835216474547,6,6,115.87123656272888
f634e3aae845402ca63e015086c9dbb4,194,normal,0.5161509222920618,0.5536039384397944,0.4320092084261903,0.44722066031024377,7,8,109.89632654190063
f634e3aae845402ca63e015086c9dbb4,194,point,0.48806888962696704,0.5439178711136005,0.39866042770738835,0.42006669622765763,7,10,109.89632654190063
f634e3aae845402ca63e015086c9dbb4,194,matte,0.5194344316842034,0.5532391804237184,0.43773192920788273,0.4535006686110525,7,6,109.89632654190063
f70f112151514494ac859a50fa5273ff,195,normal,0.7590709868818521,0.8033566325902939,0.3260127147425278,0.3232842650036,6,9,137.00172543525696
f70f112151514494ac859a50fa5273ff,195,point,0.5788312430183092,0.6713108954330286,0.320948724333224,0.3107219365888278,6,6,137.00172543525696
f70f112151514494ac859a50fa5273ff,195,matte,0.7577217097083727,0.805729802697897,0.3182874859346226,0.31271820273746803,6,11,137.00172543525696
f74229e6014d4d7d8572095b1eac41e3,196,normal,0.2123194355018703,0.2613637383162443,0.3278255048609587,0.33337865736197253,14,10,135.33525729179382
f74229e6014d4d7d8572095b1eac41e3,196,point,0.20369744303336898,0.22688962447656585,0.3572533582698141,0.3768990757419988,14,8,135.33525729179382
f74229e6014d4d7d8572095b1eac41e3,196,matte,0.21844516255493676,0.27256522623689045,0.32298187897446773,0.32934252379185724,14,10,135.33525729179382
f98f9602167641529eb3f8044b61692f,197,normal,0.3160560762626119,0.34095343051012605,0.4161426844830404,0.4423218580051007,8,8,108.5789406299591
f98f9602167641529eb3f8044b61692f,197,point,0.3410599007438577,0.3705262454604963,0.4250843539580105,0.4375635350747192,8,7,108.5789406299591
f98f9602167641529eb3f8044b61692f,197,matte,0.29844179551582783,0.3299518935382366,0.40176427134547216,0.4223960626907958,8,9,108.5789406299591
fcc3241662174fbbb146e6cf658293a9,198,normal,0.09700316796079278,0.15296363085508347,0.13292399061995044,0.1972260175152781,4,5,109.85336112976074
fcc3241662174fbbb146e6cf658293a9,198,point,0.24758766614831984,0.27090585650876164,0.39300349020133973,0.4001632128027522,4,2,109.85336112976074
fcc3241662174fbbb146e6cf658293a9,198,matte,0.0991918258368969,0.1552057908847928,0.13737132262193374,0.20232928127806035,4,6,109.85336112976074
fd5b1428b91c47f1a74d98bb92c9fbe1,199,normal,0.42487249430269003,0.4784228652715683,0.3967022532597184,0.42362602055072784,2,3,124.5370283126831
fd5b1428b91c47f1a74d98bb92c9fbe1,199,point,0.4273444153368473,0.4870436042547226,0.3879224918782711,0.41119004786014557,2,9,124.5370283126831
fd5b1428b91c47f1a74d98bb92c9fbe1,199,matte,0.4259491842240095,0.48594169318675995,0.38693550415337086,0.410844162106514,2,7,124.5370283126831
